sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:52.4304349+00:00,0.3893,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60968960,184061952,36483477504,86,11,1311032,,0,0,0,0,0,0,1306976,60928000,,36483485696,,183922688,,9490432,,45621248,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:53.5067384+00:00,1076.6912,setup,t1-after-setup,0,0,0,0,0,0,0,398528512,514510848,36818653184,96,11,1566816,,0,0,0,0,0,0,1562016,398508032,,36818653184,,514306048,,340258816,,50655232,,7593984,,,,,,,,,
2,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:53.5082246+00:00,1078.1765,warmup,warmup-complete,0,0,0,0,0,0,0,398581760,514576384,36818653184,96,11,1624128,,0,0,0,0,0,0,1619136,398569472,,36818653184,,514371584,,340320256,,50655232,,7593984,,,,,,,,,
3,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:53.5092302+00:00,1079.182,measurement,request-count-0,0,0,0,0,0,0,0,398639104,514576384,36818653184,96,11,1673216,,0,0,0,0,0,0,1668056,398618624,,36818653184,,514437120,,340369408,,50655232,,7593984,,,,,,,,,
4,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:53.5152302+00:00,1085.183,session-lifecycle,session-cycle-0-before-session-create,0,0,0,0,0,0,0,398737408,514641920,36818657280,96,11,1730528,,0,0,0,0,0,0,1725176,398712832,,36818657280,,514502656,,340426752,,50655232,,7630848,,,,,,,,,
5,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:55.1856209+00:00,2755.574,session-lifecycle,session-cycle-0-after-session-dispose,0,0,0,0,0,0,0,421736448,568320000,37502308352,104,12,2164760,,0,0,0,0,0,0,2158112,421707776,,37502304256,,568004608,,343171072,,69210112,,9326592,,,,,,,,,
6,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:55.1896387+00:00,2759.5915,first-operation,t2-after-first-operation,0,0,0,0,0,0,1,421785600,568320000,37502300160,104,12,2222072,,0,0,0,0,0,0,2215232,421773312,,37502300160,,568070144,,343232512,,69210112,,9330688,,,,,,,87.8668,67,false
7,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:55.1925903+00:00,2762.5424,session-lifecycle,session-cycle-1-before-session-create,1,1,1,0,0,0,1,421855232,568385536,37502304256,104,12,2279384,,0,0,0,0,0,0,2272352,421838848,,37502304256,,568135680,,343289856,,69210112,,9338880,,,,,,,,,
8,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:56.7822425+00:00,4352.195,session-lifecycle,session-cycle-1-after-session-dispose,1,1,1,0,0,0,1,426434560,572612608,37502304256,104,12,2508888,,0,0,0,0,0,0,2501112,426414080,,37502304256,,572362752,,347480064,,69341184,,9592832,,,,,,,,,
9,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:56.7831829+00:00,4353.1348,session-lifecycle,session-cycle-2-before-session-create,2,2,2,0,0,0,2,426496000,572678144,37502304256,104,12,2566200,,0,0,0,0,0,0,2558256,426475520,,37502304256,,572362752,,347537408,,69341184,,9596928,,,,,,,,,
10,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:58.4383704+00:00,6008.323,session-lifecycle,session-cycle-2-after-session-dispose,2,2,2,0,0,0,2,426819584,572874752,37502312448,104,12,2795448,,0,0,0,0,0,0,2786808,426795008,,37502312448,,572624896,,347779072,,69341184,,9674752,,,,,,,,,
11,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T19:59:58.4427084+00:00,6012.6606,session-lifecycle,session-cycle-3-before-session-create,3,3,3,0,0,0,3,426881024,572940288,37502312448,104,12,2852760,,0,0,0,0,0,0,2843952,426856448,,37502312448,,572690432,,347836416,,69341184,,9678848,,,,,,,,,
12,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T20:00:00.0757412+00:00,7645.6938,session-lifecycle,session-cycle-3-after-session-dispose,3,3,3,0,0,0,3,427184128,573202432,37502304256,104,12,3082264,,0,0,0,0,0,0,3072712,427159552,,37502304256,,572887040,,348082176,,69341184,,9736192,,,,,,,,,
13,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T20:00:00.0797461+00:00,7649.6987,session-lifecycle,session-cycle-4-before-session-create,4,4,4,0,0,0,4,427237376,573267968,37502304256,104,12,3139576,,0,0,0,0,0,0,3129832,427216896,,37502304256,,572952576,,348139520,,69341184,,9736192,,,,,,,,,
14,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T20:00:01.6137708+00:00,9183.7233,session-lifecycle,session-cycle-4-after-session-dispose,4,4,4,0,0,0,4,427610112,573472768,37502312448,104,12,3368824,,0,0,0,0,0,0,3358384,427585536,,37502312448,,573222912,,348389376,,69341184,,9854976,,,,,,,,,
15,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T20:00:01.6196877+00:00,9189.6401,session-lifecycle,session-cycle-5-before-session-create,5,5,5,0,0,0,5,427667456,573538304,37502308352,104,12,3428672,,0,0,0,0,0,0,3418040,427642880,,37502312448,,573288448,,348446720,,69341184,,9854976,,,,,,,,,
16,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T20:00:03.2145814+00:00,10784.535,session-lifecycle,session-cycle-5-after-session-dispose,5,5,5,0,0,0,5,428154880,573726720,37502308352,104,12,3663864,,0,0,0,0,0,0,3652488,428134400,,37502308352,,573476864,,348667904,,69505024,,9961472,,,,,,,,,
17,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T20:00:03.2198805+00:00,10789.8335,session-lifecycle,session-cycle-6-before-session-create,6,6,6,0,0,0,6,428216320,573792256,37502308352,104,12,3721176,,0,0,0,0,0,0,3709608,428191744,,37502308352,,573542400,,348725248,,69505024,,9961472,,,,,,,,,
18,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T20:00:04.8475397+00:00,12417.4916,session-lifecycle,session-cycle-6-after-session-dispose,6,6,6,0,0,0,6,430649344,625786880,37687119872,107,13,3946280,,0,0,0,0,0,0,3933992,430624768,,37687119872,,625537024,,350343168,,70225920,,10055680,,,,,,,,,
19,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T20:00:04.8518989+00:00,12421.8515,session-lifecycle,session-cycle-7-before-session-create,7,7,7,0,0,0,7,430706688,625852416,37687119872,107,13,4009680,,0,0,0,0,0,0,3997152,430686208,,37687119872,,625537024,,350404608,,70225920,,10055680,,,,,,,,,
20,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T20:00:06.4827658+00:00,14052.7184,session-lifecycle,session-cycle-7-after-session-dispose,7,7,7,0,0,0,7,431226880,626221056,37687128064,107,13,4237096,,0,0,0,0,0,0,4223872,431202304,,37687128064,,625971200,,350859264,,70225920,,10117120,,,,,,,,,
21,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T20:00:06.4867392+00:00,14056.6918,session-lifecycle,session-cycle-8-before-session-create,8,8,8,0,0,0,8,431284224,626393088,37687119872,107,13,4302632,,0,0,0,0,0,0,4289192,431259648,,37687119872,,626143232,,350924800,,70225920,,10108928,,,,,,,,,
22,phase3a-formal-20260925-v2-session-recreate-100,session-recreate,2026-09-24T20:00:08.0462055+00:00,15616.1581,session-lifecycle,session-cycle-8-after-session-dispose,8,8,8,0,0,0,8,431591424,626655232,37687123968,107,13,4532136,,0,0,0,0,0,0,4517976,431566848,,37687123968,,626339840,,351150080,,70225920,,10190848,,,,,,,,,
