sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:44:45.9497771+00:00,0.4007,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60747776,184221696,36483485696,86,11,1310968,,0,0,0,0,0,0,1306912,60702720,,36483493888,,184082432,,9515008,,45371392,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:44:48.7201693+00:00,2770.7909,setup,t1-after-model-load,0,0,0,0,0,0,0,938917888,1992445952,38927933440,102,21,1885600,,0,0,0,0,0,0,1879816,938901504,,38927933440,,1992200192,,862904320,,67461120,,8536064,,,,,,,,,
2,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:44:48.9151975+00:00,2965.8185,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,944717824,1992577024,38927929344,102,21,1985632,,0,0,0,0,0,0,1979536,944697344,,38927929344,,1992265728,,863670272,,72060928,,8966144,,,,,,,162.0523,67,false
3,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:44:49.2515813+00:00,3302.2023,warmup,warmup-complete,0,0,0,0,0,5,5,945344512,1992851456,38927941632,102,21,2147744,,0,0,0,0,0,0,2141168,945299456,,38927941632,,1992605696,,863981568,,72126464,,9191424,,,,,,,,,
4,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:44:49.2546533+00:00,3305.2741,measurement,request-count-0,0,0,0,0,0,5,5,945418240,1992916992,38927941632,102,21,2221504,,0,0,0,0,0,0,2214688,945393664,,38927941632,,1992671232,,864047104,,72126464,,9220096,,,,,,,,,
5,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:44:50.1324688+00:00,4183.0898,measurement,request-count-10,10,10,10,0,0,5,15,947306496,1993953280,38927945728,104,21,2540960,,0,0,0,0,0,0,2533184,947281920,,38927945728,,1993707520,,865075200,,72278016,,9928704,,95.0609,86.8069,86.5222,105.0799,110.5135,94.5694,67,false
6,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:44:53.4773101+00:00,7527.9318,measurement,request-count-50,50,50,50,0,0,5,55,949768192,1995800576,38927937536,104,21,3589536,,0,0,0,0,0,0,3578664,949751808,,38927937536,,1995554816,,866938880,,72343552,,10469376,,119.145,82.9287,77.8849,116.6733,120.4242,118.6731,67,false
7,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:44:57.6058744+00:00,11656.496,measurement,request-count-100,100,100,100,0,0,5,105,956395520,2052079616,39246974976,106,24,4883688,,0,0,0,0,0,0,4869000,956370944,,39246974976,,2051833856,,872521728,,73195520,,10653696,,81.1442,82.206,80.8223,106.6437,126.1551,80.4111,67,false
8,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:01.5437730+00:00,15594.3944,measurement,request-count-150,150,150,150,0,0,5,155,957874176,2036793344,39230197760,104,21,6178216,,0,0,0,0,0,0,6159736,957849600,,39230197760,,2036482048,,873979904,,73195520,,10674176,,98.3707,78.2628,76.7766,106.299,112.2743,97.9623,67,false
9,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:05.6123865+00:00,19663.0079,measurement,request-count-200,200,200,200,0,0,5,205,959148032,2021261312,39213416448,104,21,7464264,,0,0,0,0,0,0,7434080,959123456,,39213416448,,2021015552,,875233280,,73195520,,10694656,,82.702,80.8278,80.29,105.777,124.1238,82.2957,67,false
10,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:09.9047883+00:00,23955.4098,measurement,request-count-250,250,250,250,0,0,5,255,960987136,2039615488,39230189568,102,21,,GC.GetTotalMemory(false) reported a negative byte count (-3245168).,4793760,4199448,1,1,0,0,8715648,960987136,,39230189568,,2039369728,,876990464,,73261056,,10735616,,107.4799,85.4773,82.8366,108.8349,129.6579,107.1168,67,false
11,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:13.9198934+00:00,27970.5148,measurement,request-count-300,300,300,300,0,0,5,305,961024000,2039623680,39230193664,102,21,,GC.GetTotalMemory(false) reported a negative byte count (-1960064).,4793760,4199448,1,1,0,0,9996960,961024000,,39230193664,,2039377920,,876998656,,73261056,,10764288,,86.4234,79.7275,77.2559,106.6681,118.937,86.1327,67,false
12,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:17.8197435+00:00,31870.3649,measurement,request-count-350,350,350,350,0,0,5,355,961024000,2039623680,39230193664,102,21,,GC.GetTotalMemory(false) reported a negative byte count (-670880).,4793760,4199448,1,1,0,0,11282352,961024000,,39230193664,,2039377920,,876998656,,73261056,,10764288,,109.5042,76.3925,73.6304,103.9435,111.1605,109.1856,67,false
13,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:21.7586840+00:00,35809.3066,measurement,request-count-400,400,400,400,0,0,5,405,961134592,2039717888,39230197760,102,21,617736,,4793760,4199448,1,1,0,0,12567200,961134592,,39230197760,,2039472128,,877101056,,73261056,,10772480,,87.0472,78.4458,74.8024,100.7287,120.7333,86.6961,67,false
14,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:25.6052304+00:00,39655.8518,measurement,request-count-450,450,450,450,0,0,5,455,961150976,2039717888,39230197760,102,21,1911672,,4793760,4199448,1,1,0,0,13857344,961150976,,39230197760,,2039472128,,877109248,,73261056,,10780672,,64.0438,76.544,74.4665,102.6627,110.7591,63.7341,67,false
15,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:29.9902292+00:00,44040.8512,measurement,request-count-500,500,500,500,0,0,5,505,961400832,2056691712,39246979072,105,22,3196880,,4793760,4199448,1,1,0,0,15138760,961400832,,39246979072,,2056445952,,877338624,,73261056,,10801152,,79.8519,86.9954,81.8235,121.64,129.6262,79.4731,67,false
16,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:34.2743668+00:00,48324.9885,measurement,request-count-550,550,550,550,0,0,5,555,961368064,2023137280,39213408256,102,21,4491568,,4793760,4199448,1,1,0,0,16429656,961368064,,39213408256,,2022891520,,877297664,,73261056,,10809344,,53.2931,84.9687,81.9176,115.0651,185.8294,53.0049,67,false
17,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:38.2094207+00:00,52260.0423,measurement,request-count-600,600,600,600,0,0,5,605,961941504,2023727104,39213412352,102,21,1588424,,592568,2344,2,2,1,0,17722000,961941504,,39213412352,,2023481344,,877867008,,73261056,,10813440,,60.9388,78.4357,74.2554,102.698,127.494,60.6484,67,false
18,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:42.6883401+00:00,56738.9618,measurement,request-count-650,650,650,650,0,0,5,655,961949696,2023727104,39213412352,104,21,2873592,,592568,2344,2,2,1,0,19003376,961949696,,39213412352,,2023481344,,877867008,,73261056,,10821632,,103.5681,88.8909,83.0921,129.5578,171.6916,103.2045,67,false
19,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:46.6139941+00:00,60664.6154,measurement,request-count-700,700,700,700,0,0,5,705,961949696,2023727104,39213412352,102,21,4166936,,592568,2344,2,2,1,0,20292928,961949696,,39213412352,,2023481344,,877867008,,73261056,,10821632,,67.4871,78.1972,77.8807,103.7688,111.6098,67.1767,67,false
20,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:50.8637020+00:00,64914.3232,measurement,request-count-750,750,750,750,0,0,5,755,962596864,2024386560,39213416448,102,21,5451776,,592568,2344,2,2,1,0,21572176,962580480,,39213416448,,2024140800,,878481408,,73261056,,10838016,,72.4574,83.2349,81.0482,116.1108,132.3944,72.085,67,false
21,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:55.0374055+00:00,69088.027,measurement,request-count-800,800,800,800,0,0,5,805,963919872,2025676800,39213391872,102,21,6746304,,592568,2344,2,2,1,0,22862888,963895296,,39213391872,,2025365504,,879767552,,73261056,,10866688,,62.3249,83.0351,79.9274,114.0018,121.5641,61.7134,67,false
22,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:45:59.1079104+00:00,73158.5319,measurement,request-count-850,850,850,850,0,0,5,855,965210112,2026942464,39213416448,102,21,8032352,,592568,2344,2,2,1,0,24145120,965185536,,39213416448,,2026696704,,881053696,,73261056,,10870784,,114.9958,81.0926,80.221,103.506,118.7253,114.5201,67,false
23,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:46:03.2824682+00:00,77333.0898,measurement,request-count-900,900,900,900,0,0,5,905,966193152,2027921408,39213416448,102,21,941512,,595064,696,3,3,1,0,25428416,966193152,,39213416448,,2027675648,,882061312,,73261056,,10870784,,64.069,83.0667,78.1741,121.0814,154.234,63.7193,67,false
24,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:46:07.2691075+00:00,81319.7289,measurement,request-count-950,950,950,950,0,0,5,955,966238208,2061475840,39246979072,104,22,2226616,,595064,696,3,3,1,0,26709728,966238208,,39246979072,,2061230080,,882102272,,73261056,,10874880,,71.1436,79.4177,76.5922,105.5312,118.2991,70.8476,67,false
25,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:46:11.5898764+00:00,85640.4979,measurement,request-count-1000,1000,1000,1000,0,0,5,1005,966201344,2027921408,39213416448,104,21,3521256,,595064,696,3,3,1,0,28000576,966201344,,39213416448,,2027675648,,882061312,,73261056,,10878976,,79.5377,85.8288,79.4217,112.097,157.9563,79.1516,67,false
26,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:46:11.6039087+00:00,85654.5302,idle,idle-0-seconds,1000,1000,1000,0,0,5,1005,966213632,2027921408,39213408256,102,21,3605056,,595064,696,3,3,1,0,28084088,966213632,,39213408256,,2027675648,,882061312,,73261056,,10891264,,,,,,,,,
27,phase3a-formal-20260925-v3-shape-question-short-q1,full-pipeline,2026-09-24T22:46:11.7616774+00:00,85812.2992,lifecycle,post-dispose,1000,1000,1000,0,0,5,1005,481779712,626151424,37811609600,102,12,3657656,,595064,696,3,3,1,0,28136520,481779712,,37811609600,,625905664,,400805888,,70066176,,10907648,,,,,,,,,
