sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-pilot-20260925-v2-pilot-tokenizer-mixed,tokenizer-only,2026-09-24T19:03:32.3938248+00:00,0.3006,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60350464,183865344,36349464576,86,11,1254656,,0,0,0,0,0,0,1250696,60305408,,36349468672,,183726080,,9371648,,45436928,,5496832,,,,,,,,,
1,phase3a-pilot-20260925-v2-pilot-tokenizer-mixed,tokenizer-only,2026-09-24T19:03:33.4559782+00:00,1062.4534,setup,t1-after-setup,0,0,0,0,0,0,0,397754368,514363392,36684689408,96,11,1402136,,0,0,0,0,0,0,1397744,397729792,,36684689408,,514224128,,340140032,,50688000,,6901760,,,,,,,,,
2,phase3a-pilot-20260925-v2-pilot-tokenizer-mixed,tokenizer-only,2026-09-24T19:03:33.4596879+00:00,1066.1628,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,397819904,514428928,36684689408,96,11,1459448,,0,0,0,0,0,0,1454888,397795328,,36684689408,,514289664,,340197376,,50688000,,6909952,,,,,,,,5,false
3,phase3a-pilot-20260925-v2-pilot-tokenizer-mixed,tokenizer-only,2026-09-24T19:03:33.4613364+00:00,1067.8106,warmup,warmup-complete,0,0,0,0,0,5,5,397877248,514494464,36684685312,96,11,1516760,,0,0,0,0,0,0,1512008,397852672,,36684685312,,514355200,,340254720,,50688000,,6909952,,,,,,,,,
4,phase3a-pilot-20260925-v2-pilot-tokenizer-mixed,tokenizer-only,2026-09-24T19:03:33.4624533+00:00,1068.9275,measurement,request-count-0,0,0,0,0,0,5,5,397934592,514560000,36684685312,96,11,1574328,,0,0,0,0,0,0,1569408,397905920,,36684685312,,514420736,,340307968,,50688000,,6909952,,,,,,,,,
5,phase3a-pilot-20260925-v2-pilot-tokenizer-mixed,tokenizer-only,2026-09-24T19:03:33.4697539+00:00,1076.2292,measurement,request-count-10,10,10,10,0,0,5,15,398147584,514625536,36684689408,96,11,1647832,,0,0,0,0,0,0,1642672,398123008,,36684689408,,514486272,,340385792,,50753536,,6983680,,0.0082,0.0157,0.01,0.0414,0.0492,,5,false
6,phase3a-pilot-20260925-v2-pilot-tokenizer-mixed,tokenizer-only,2026-09-24T19:03:33.4789578+00:00,1085.4324,measurement,request-count-50,50,50,50,0,0,5,55,398266368,514756608,36684685312,96,11,1762712,,0,0,0,0,0,0,1757216,398237696,,36684685312,,514551808,,340496384,,50753536,,6987776,,0.0077,0.0113,0.0082,0.0222,0.0636,,5,false
7,phase3a-pilot-20260925-v2-pilot-tokenizer-mixed,tokenizer-only,2026-09-24T19:03:33.4847802+00:00,1091.2544,measurement,request-count-100,100,100,100,0,0,5,105,398389248,514887680,36684685312,96,11,1885560,,0,0,0,0,0,0,1879680,398364672,,36684685312,,514682880,,340623360,,50753536,,6987776,,0.0134,0.011,0.0083,0.0162,0.0493,,5,false
8,phase3a-pilot-20260925-v2-pilot-tokenizer-mixed,tokenizer-only,2026-09-24T19:03:33.4888825+00:00,1095.3568,measurement,request-count-150,150,150,150,0,0,5,155,398508032,515018752,36684685312,96,11,2008408,,0,0,0,0,0,0,2002120,398487552,,36684685312,,514813952,,340746240,,50753536,,6987776,,0.0124,0.009,0.0075,0.0171,0.0282,,5,false
9,phase3a-pilot-20260925-v2-pilot-tokenizer-mixed,tokenizer-only,2026-09-24T19:03:33.4930794+00:00,1099.5538,measurement,request-count-200,200,200,200,0,0,5,205,398630912,515084288,36684685312,96,11,2131256,,0,0,0,0,0,0,2124584,398610432,,36684685312,,514945024,,340869120,,50753536,,6987776,,0.0068,0.0089,0.0067,0.0174,0.0389,,5,false
