sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-pilot-20260925-v3-pilot-tokenizer-en,tokenizer-only,2026-09-24T21:06:24.4582126+00:00,0.3797,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60067840,183857152,36483670016,86,11,1256320,,0,0,0,0,0,0,1252336,60022784,,36483674112,,183717888,,9359360,,45166592,,5496832,,,,,,,,,
1,phase3a-pilot-20260925-v3-pilot-tokenizer-en,tokenizer-only,2026-09-24T21:06:25.4884815+00:00,1030.646,setup,t1-after-setup,0,0,0,0,0,0,0,397426688,514359296,36818898944,96,11,1403808,,0,0,0,0,0,0,1399416,397402112,,36818898944,,514220032,,340127744,,50372608,,6901760,,,,,,,,,
2,phase3a-pilot-20260925-v3-pilot-tokenizer-en,tokenizer-only,2026-09-24T21:06:25.4911048+00:00,1033.2688,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,397484032,514424832,36818898944,96,11,1461120,,0,0,0,0,0,0,1456560,397467648,,36818898944,,514285568,,340185088,,50372608,,6909952,,,,,,,,3,false
3,phase3a-pilot-20260925-v3-pilot-tokenizer-en,tokenizer-only,2026-09-24T21:06:25.4922875+00:00,1034.4514,warmup,warmup-complete,0,0,0,0,0,5,5,397549568,514490368,36818894848,96,11,1518432,,0,0,0,0,0,0,1513680,397524992,,36818894848,,514351104,,340242432,,50372608,,6909952,,,,,,,,,
4,phase3a-pilot-20260925-v3-pilot-tokenizer-en,tokenizer-only,2026-09-24T21:06:25.4932799+00:00,1035.4439,measurement,request-count-0,0,0,0,0,0,5,5,397598720,514555904,36818894848,96,11,1576000,,0,0,0,0,0,0,1571080,397578240,,36818894848,,514416640,,340295680,,50372608,,6909952,,,,,,,,,
5,phase3a-pilot-20260925-v3-pilot-tokenizer-en,tokenizer-only,2026-09-24T21:06:25.4994735+00:00,1041.6379,measurement,request-count-10,10,10,10,0,0,5,15,397819904,514621440,36818898944,96,11,1649504,,0,0,0,0,0,0,1644344,397795328,,36818898944,,514482176,,340373504,,50438144,,6983680,,0.011,0.0113,0.007,0.0256,0.0286,,3,false
6,phase3a-pilot-20260925-v3-pilot-tokenizer-en,tokenizer-only,2026-09-24T21:06:25.5079734+00:00,1050.1376,measurement,request-count-50,50,50,50,0,0,5,55,397930496,514752512,36818894848,96,11,1764384,,0,0,0,0,0,0,1758888,397910016,,36818894848,,514547712,,340484096,,50438144,,6987776,,0.0054,0.0121,0.0067,0.0321,0.0817,,3,false
7,phase3a-pilot-20260925-v3-pilot-tokenizer-en,tokenizer-only,2026-09-24T21:06:25.5129412+00:00,1055.1055,measurement,request-count-100,100,100,100,0,0,5,105,398061568,514883584,36818894848,96,11,1887232,,0,0,0,0,0,0,1881352,398036992,,36818894848,,514678784,,340611072,,50438144,,6987776,,0.0065,0.0093,0.0066,0.0157,0.0522,,3,false
8,phase3a-pilot-20260925-v3-pilot-tokenizer-en,tokenizer-only,2026-09-24T21:06:25.5166636+00:00,1058.8275,measurement,request-count-150,150,150,150,0,0,5,155,398180352,515014656,36818894848,96,11,2010080,,0,0,0,0,0,0,2003816,398159872,,36818894848,,514809856,,340733952,,50438144,,6987776,,0.006,0.0068,0.0055,0.0129,0.0222,,3,false
9,phase3a-pilot-20260925-v3-pilot-tokenizer-en,tokenizer-only,2026-09-24T21:06:25.5207050+00:00,1062.869,measurement,request-count-200,200,200,200,0,0,5,205,398303232,515080192,36818894848,96,11,2132928,,0,0,0,0,0,0,2126256,398282752,,36818894848,,514940928,,340856832,,50438144,,6987776,,0.007,0.0082,0.0069,0.0165,0.03,,3,false
