request_index,end_to_end_latency_ms,inference_latency_ms,integrity_failure
0,75.2201,74.7304,false
1,81.4611,80.9129,false
2,83.6813,83.1547,false
3,75.7041,75.2304,false
4,99.8059,99.2943,false
5,112.7048,110.5447,false
6,105.2629,104.5985,false
7,91.973,91.3116,false
8,84.0114,83.4798,false
9,109.4372,108.666,false
10,108.7388,108.3206,false
11,102.7952,102.4322,false
12,89.1683,88.7895,false
13,89.6034,89.2212,false
14,104.233,103.8463,false
15,82.7143,82.349,false
16,115.4587,114.8507,false
17,64.4777,64.0545,false
18,75.883,75.5241,false
19,71.976,71.6631,false
20,94.5593,94.231,false
21,75.0365,74.7146,false
22,88.877,88.5201,false
23,92.4071,92.0018,false
24,78.3396,77.9627,false
25,72.3329,71.9817,false
26,67.4251,67.0933,false
27,77.8756,77.5305,false
28,94.2465,93.8366,false
29,79.3261,78.7576,false
30,106.0383,105.7255,false
31,92.4357,92.061,false
32,112.959,112.6046,false
33,86.7415,86.4103,false
34,100.0072,99.6733,false
35,74.8915,74.5445,false
36,99.7935,99.4847,false
37,139.2369,138.9148,false
38,103.8579,103.4294,false
39,69.5353,69.2458,false
40,71.3536,70.9999,false
41,65.3139,64.9184,false
42,79.6636,79.3039,false
43,74.6317,74.2788,false
44,79.8676,79.4581,false
45,60.5723,59.9205,false
46,66.7522,66.3092,false
47,68.8384,68.5113,false
48,74.0596,73.7109,false
49,77.1472,76.7921,false
50,132.6623,132.2778,false
51,147.0426,146.6038,false
52,137.9019,137.4734,false
53,74.618,74.1906,false
54,72.0119,71.582,false
55,75.5471,75.1458,false
56,73.6459,73.2977,false
57,84.8456,84.4747,false
58,141.4249,141.0452,false
59,126.6798,126.3129,false
60,97.5039,97.1488,false
61,71.8422,71.5349,false
62,89.9493,89.6281,false
63,75.8167,75.4995,false
64,80.3857,80.0453,false
65,72.5241,72.0701,false
66,129.242,128.8216,false
67,82.3438,81.9423,false
68,68.7386,68.3139,false
69,89.102,88.7759,false
70,82.1347,81.7739,false
71,91.4633,91.1432,false
72,81.4647,81.1347,false
73,89.5502,89.2351,false
74,88.0308,87.6752,false
75,85.1856,84.6724,false
76,78.7732,78.4487,false
77,71.8872,71.5568,false
78,84.8818,84.6039,false
79,61.149,60.8372,false
80,89.1632,88.7955,false
81,74.4432,74.132,false
82,83.1046,82.7544,false
83,59.0817,58.6772,false
84,70.0855,69.7029,false
85,70.1878,69.7306,false
86,61.6879,61.0772,false
87,86.605,86.2524,false
88,62.4544,62.1311,false
89,66.6224,66.2908,false
90,74.9346,74.5762,false
91,71.835,71.4841,false
92,85.3294,84.8267,false
93,61.6564,61.2909,false
94,67.8165,67.2409,false
95,71.5893,71.2507,false
96,83.1674,82.845,false
97,77.106,76.7808,false
98,83.1254,82.7748,false
99,73.5858,73.2594,false
100,71.7227,71.4108,false
101,84.4867,84.1701,false
102,85.6218,85.2652,false
103,145.6908,145.3336,false
104,126.7075,126.2764,false
105,79.7083,79.3331,false
106,56.374,55.7124,false
107,89.866,89.5509,false
108,111.1839,110.6552,false
109,105.3992,105.0896,false
110,54.9419,54.5969,false
111,72.8819,72.5331,false
112,81.9681,81.6203,false
113,72.0417,71.684,false
114,71.5124,71.1914,false
115,98.7617,98.4205,false
116,94.5865,94.2536,false
117,81.4558,81.1045,false
118,54.708,54.3859,false
119,87.566,87.2736,false
120,61.3342,61.0381,false
121,75.1397,74.7383,false
122,101.6639,101.3943,false
123,70.9493,70.6647,false
124,45.7186,45.4384,false
125,85.8111,85.5448,false
126,82.0031,81.7394,false
127,65.0863,64.6885,false
128,88.2434,87.9711,false
129,88.2125,87.9194,false
130,100.7859,100.3707,false
131,81.2391,80.8755,false
132,63.4719,63.1287,false
133,88.0959,87.6364,false
134,76.2374,75.8203,false
135,55.3213,54.7695,false
136,125.4574,125.0592,false
137,93.7692,93.5051,false
138,71.9405,71.6064,false
139,88.2495,87.9557,false
140,62.756,62.4614,false
141,87.184,86.8611,false
142,58.5495,58.1622,false
143,113.1935,112.9055,false
144,71.3703,70.7968,false
145,71.4258,71.0932,false
146,73.7283,73.3088,false
147,80.6285,80.2942,false
148,83.0799,82.6638,false
149,78.667,78.3338,false
150,83.5968,83.1736,false
151,90.8032,90.5078,false
152,80.7362,80.3426,false
153,79.1699,78.8353,false
154,73.5532,73.1897,false
155,65.1276,64.7022,false
156,71.7375,71.388,false
157,103.4247,103.0743,false
158,83.4637,83.0775,false
159,68.9529,68.6073,false
160,48.684,48.361,false
161,80.4277,80.1032,false
162,78.9067,78.5863,false
163,96.6473,96.2963,false
164,77.3186,76.9878,false
165,64.3992,64.024,false
166,70.3469,70.0152,false
167,96.309,95.9417,false
168,71.539,71.199,false
169,58.4104,58.0252,false
170,68.6341,68.2204,false
171,89.8933,89.5078,false
172,98.9561,98.5522,false
173,51.2788,50.9468,false
174,88.081,87.7372,false
175,91.5492,91.1452,false
176,75.9423,75.5409,false
177,84.9508,84.5882,false
178,83.2921,82.8766,false
179,139.6851,139.3206,false
180,146.6304,146.3384,false
181,76.5448,76.2442,false
182,73.9317,73.4157,false
183,61.9664,61.6877,false
184,65.8556,65.5811,false
185,73.312,73.0202,false
186,68.0981,67.757,false
187,53.8563,53.5724,false
188,79.2765,79.0044,false
189,59.5193,59.22,false
190,63.6415,63.3203,false
191,76.4635,76.1468,false
192,60.3948,60.067,false
193,82.6776,82.3288,false
194,79.9087,79.4191,false
195,74.8107,74.4795,false
