sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:50.6120110+00:00,0.4193,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60960768,184070144,36349263872,86,11,1310008,,0,0,0,0,0,0,1306000,60915712,,36349272064,,183865344,,9531392,,45568000,,5816320,,,,,,,,,
1,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:51.6429197+00:00,1031.3262,setup,t1-after-setup,0,0,0,0,0,0,0,398503936,514486272,36684464128,96,11,1542184,,0,0,0,0,0,0,1537432,398483456,,36684464128,,514347008,,340275200,,50614272,,7593984,,,,,,,,,
2,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:51.6444213+00:00,1032.8275,warmup,warmup-complete,0,0,0,0,0,0,0,398565376,514551808,36684464128,96,11,1599496,,0,0,0,0,0,0,1594552,398540800,,36684464128,,514412544,,340332544,,50614272,,7593984,,,,,,,,,
3,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:51.6456410+00:00,1034.0471,measurement,request-count-0,0,0,0,0,0,0,0,398622720,514617344,36684464128,96,11,1656808,,0,0,0,0,0,0,1651696,398598144,,36684464128,,514478080,,340389888,,50614272,,7593984,,,,,,,,,
4,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:51.6495803+00:00,1037.9865,session-lifecycle,session-cycle-0-before-session-create,0,0,0,0,0,0,0,398716928,514682880,36684468224,96,11,1714120,,0,0,0,0,0,0,1708840,398692352,,36684468224,,514543616,,340447232,,50614272,,7630848,,,,,,,,,
5,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:53.3334799+00:00,2721.8874,session-lifecycle,session-cycle-0-after-session-dispose,0,0,0,0,0,0,0,699740160,847339520,37647171584,104,12,2140128,,0,0,0,0,0,0,2133600,699707392,,37647167488,,847093760,,621211648,,69169152,,9326592,,,,,,,,,
6,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:53.3363097+00:00,2724.7163,first-operation,t2-after-first-operation,0,0,0,0,0,0,1,699793408,847405056,37647163392,104,12,2197440,,0,0,0,0,0,0,2190720,699768832,,37647163392,,847159296,,621268992,,69169152,,9330688,,,,,,,122.2846,67,false
7,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:53.3392144+00:00,2727.621,session-lifecycle,session-cycle-1-before-session-create,1,1,1,0,0,0,1,699858944,847470592,37647167488,104,12,2254752,,0,0,0,0,0,0,2247840,699834368,,37647167488,,847224832,,621326336,,69169152,,9338880,,,,,,,,,
8,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:54.8239797+00:00,4212.3865,session-lifecycle,session-cycle-1-after-session-dispose,1,1,1,0,0,0,1,426405888,572641280,37368111104,104,12,2484256,,0,0,0,0,0,0,2476648,426385408,,37368111104,,572329984,,347496448,,69300224,,9588736,,,,,,,,,
9,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:54.8248617+00:00,4213.2678,session-lifecycle,session-cycle-2-before-session-create,2,2,2,0,0,0,2,426467328,572641280,37368111104,104,12,2541568,,0,0,0,0,0,0,2533768,426442752,,37368111104,,572395520,,347553792,,69300224,,9588736,,,,,,,,,
10,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:56.4220554+00:00,5810.4618,session-lifecycle,session-cycle-2-after-session-dispose,2,2,2,0,0,0,2,426786816,572903424,37368119296,104,12,2773808,,0,0,0,0,0,0,2765312,426762240,,37368119296,,572657664,,347791360,,69300224,,9670656,,,,,,,,,
11,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:56.4254382+00:00,5813.8445,session-lifecycle,session-cycle-3-before-session-create,3,3,3,0,0,0,3,426852352,572968960,37368119296,104,12,2831384,,0,0,0,0,0,0,2822696,426827776,,37368119296,,572723200,,347848704,,69300224,,9678848,,,,,,,,,
12,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:58.0362885+00:00,7424.6952,session-lifecycle,session-cycle-3-after-session-dispose,3,3,3,0,0,0,3,427163648,573165568,37368115200,104,12,3065856,,0,0,0,0,0,0,3056376,487284736,,37428273152,,633081856,,408248320,,69300224,,9736192,,,,,,,,,
13,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:58.0401968+00:00,7428.6038,session-lifecycle,session-cycle-4-before-session-create,4,4,4,0,0,0,4,427225088,573231104,37368119296,104,12,3123168,,0,0,0,0,0,0,3113496,427208704,,37368119296,,572985344,,348151808,,69300224,,9756672,,,,,,,,,
14,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:59.6603354+00:00,9048.7422,session-lifecycle,session-cycle-4-after-session-dispose,4,4,4,0,0,0,4,427556864,573493248,37368111104,104,12,3353664,,0,0,0,0,0,0,3343224,427536384,,37368111104,,573181952,,348381184,,69300224,,9854976,,,,,,,,,
15,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:54:59.6651405+00:00,9053.5472,session-lifecycle,session-cycle-5-before-session-create,5,5,5,0,0,0,5,427614208,573558784,37368111104,104,12,3409984,,0,0,0,0,0,0,3399352,427597824,,37368115200,,573247488,,348438528,,69300224,,9859072,,,,,,,,,
16,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:01.2175515+00:00,10605.9583,session-lifecycle,session-cycle-5-after-session-dispose,5,5,5,0,0,0,5,428113920,573755392,37368111104,104,12,3639232,,0,0,0,0,0,0,3627832,428089344,,37368111104,,573509632,,348667904,,69464064,,9957376,,,,,,,,,
17,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:01.2213061+00:00,10609.7126,session-lifecycle,session-cycle-6-before-session-create,6,6,6,0,0,0,6,428167168,573820928,37368111104,104,12,3696544,,0,0,0,0,0,0,3684952,428150784,,37368111104,,573575168,,348729344,,69464064,,9957376,,,,,,,,,
18,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:02.8552654+00:00,12243.6719,session-lifecycle,session-cycle-6-after-session-dispose,6,6,6,0,0,0,6,430583808,625750016,37552922624,107,13,3926048,,0,0,0,0,0,0,3913688,430567424,,37552922624,,625504256,,350330880,,70184960,,10051584,,,,,,,,,
19,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:02.8598841+00:00,12248.2908,session-lifecycle,session-cycle-7-before-session-create,7,7,7,0,0,0,7,430649344,625815552,37552922624,107,13,3983360,,0,0,0,0,0,0,3970832,430628864,,37552922624,,625569792,,350392320,,70184960,,10051584,,,,,,,,,
20,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:04.4973142+00:00,13885.7216,session-lifecycle,session-cycle-7-after-session-dispose,7,7,7,0,0,0,7,431169536,626249728,37552930816,107,13,4214424,,0,0,0,0,0,0,4201200,431144960,,37552930816,,626003968,,350846976,,70184960,,10113024,,,,,,,,,
21,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:04.5022820+00:00,13890.6886,session-lifecycle,session-cycle-8-before-session-create,8,8,8,0,0,0,8,431226880,626421760,37552922624,107,13,4273456,,0,0,0,0,0,0,4260040,431198208,,37552922624,,626176000,,350908416,,70184960,,10104832,,,,,,,,,
22,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:06.1195588+00:00,15507.9656,session-lifecycle,session-cycle-8-after-session-dispose,8,8,8,0,0,0,8,431546368,626618368,37552930816,107,13,4507560,,0,0,0,0,0,0,4493352,431521792,,37552930816,,626372608,,351145984,,70184960,,10190848,,,,,,,,,
23,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:06.1235176+00:00,15511.9246,session-lifecycle,session-cycle-9-before-session-create,9,9,9,0,0,0,9,431595520,626683904,37552926720,107,13,4564872,,0,0,0,0,0,0,4550496,431579136,,37552926720,,626438144,,351207424,,70184960,,10186752,,,,,,,,,
24,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:07.7416683+00:00,17130.075,session-lifecycle,session-cycle-9-after-session-dispose,9,9,9,0,0,0,9,431833088,626946048,37552918528,107,13,4794768,,0,0,0,0,0,0,4779648,431808512,,37552918528,,626700288,,351432704,,70184960,,10190848,,,,,,,,,
25,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:07.7510883+00:00,17139.4955,measurement,request-count-10,10,10,10,0,0,0,10,431951872,627011584,37552922624,107,13,4859912,,0,0,0,0,0,0,4844576,431927296,,37552922624,,626700288,,351490048,,70184960,,10252288,,1608.3423,1594.3136,1602.6465,1652.1635,1668.4124,78.5519,67,false
26,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:07.7580524+00:00,17146.4589,session-lifecycle,session-cycle-10-before-session-create,10,10,10,0,0,0,10,432017408,627077120,37552922624,107,13,4925448,,0,0,0,0,0,0,4909872,431992832,,37552922624,,626765824,,351555584,,70184960,,10252288,,,,,,,,,
27,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:09.3863666+00:00,18774.7735,session-lifecycle,session-cycle-10-after-session-dispose,10,10,10,0,0,0,10,492605440,687542272,37613088768,107,13,5154696,,0,0,0,0,0,0,5138376,492580864,,37613088768,,687296512,,412073984,,70184960,,10321920,,,,,,,,,
28,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:09.3905143+00:00,18778.9209,session-lifecycle,session-cycle-11-before-session-create,11,11,11,0,0,0,11,432500736,627445760,37552922624,107,13,5212008,,0,0,0,0,0,0,5195496,432484352,,37552922624,,627200000,,351977472,,70184960,,10321920,,,,,,,,,
29,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:10.9835685+00:00,20371.9758,session-lifecycle,session-cycle-11-after-session-dispose,11,11,11,0,0,0,11,432799744,627720192,37552930816,107,13,5441512,,0,0,0,0,0,0,5424232,432771072,,37552930816,,627408896,,352223232,,70184960,,10362880,,,,,,,,,
30,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:10.9889126+00:00,20377.3206,session-lifecycle,session-cycle-12-before-session-create,12,12,12,0,0,0,12,432857088,627785728,37552930816,107,13,5498824,,0,0,0,0,0,0,5481352,432836608,,37552930816,,627474432,,352284672,,70184960,,10366976,,,,,,,,,
31,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:12.5532198+00:00,21941.6261,session-lifecycle,session-cycle-12-after-session-dispose,12,12,12,0,0,0,12,716050432,911826944,37836705792,107,13,5736296,,0,0,0,0,0,0,5718104,716025856,,37836705792,,911581184,,635322368,,70184960,,10518528,,,,,,,,,
32,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:12.5592803+00:00,21947.6865,session-lifecycle,session-cycle-13-before-session-create,13,13,13,0,0,0,13,716111872,911892480,37836701696,107,13,5793608,,0,0,0,0,0,0,5775224,716095488,,37836701696,,911646720,,635387904,,70184960,,10522624,,,,,,,,,
33,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:14.0288209+00:00,23417.2271,session-lifecycle,session-cycle-13-after-session-dispose,13,13,13,0,0,0,13,718696448,914448384,37839060992,107,13,6023112,,0,0,0,0,0,0,6003960,718680064,,37839060992,,914202624,,637972480,,70184960,,10522624,,,,,,,,,
34,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:14.0333018+00:00,23421.708,session-lifecycle,session-cycle-14-before-session-create,14,14,14,0,0,0,14,718761984,914513920,37839060992,107,13,6080424,,0,0,0,0,0,0,6061104,718741504,,37839060992,,914268160,,638033920,,70184960,,10522624,,,,,,,,,
35,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:15.5081984+00:00,24896.6045,session-lifecycle,session-cycle-14-after-session-dispose,14,14,14,0,0,0,14,719028224,914776064,37839060992,107,13,6310872,,0,0,0,0,0,0,6290856,719003648,,37839060992,,914530304,,638267392,,70184960,,10551296,,,,,,,,,
36,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:15.5130077+00:00,24901.4139,session-lifecycle,session-cycle-15-before-session-create,15,15,15,0,0,0,15,719085568,914841600,37839060992,107,13,6369912,,0,0,0,0,0,0,6349704,719060992,,37839060992,,914595840,,638324736,,70184960,,10551296,,,,,,,,,
37,phase3a-formal-20260925-v3-session-recreate-100,session-recreate,2026-09-24T21:55:16.9572264+00:00,26345.6326,session-lifecycle,session-cycle-15-after-session-dispose,15,15,15,0,0,0,15,719368192,915054592,37839065088,107,13,6604712,,0,0,0,0,0,0,6583736,719343616,,37839065088,,914808832,,638574592,,70184960,,10584064,,,,,,,,,
