timestamp_utc,container_pid,memory_current_bytes,memory_peak_bytes,memory_swap_current_bytes,process_vmrss_bytes,unavailable_reason
2026-09-24T23:39:53Z,3011479,604815360,605601792,0,663437312,
2026-09-24T23:39:55Z,3011479,877240320,948248576,0,938426368,
2026-09-24T23:39:57Z,3011479,878374912,948248576,0,939855872,
2026-09-24T23:39:59Z,3011479,879374336,948248576,0,940769280,
2026-09-24T23:40:01Z,3011479,880615424,948248576,0,942682112,
2026-09-24T23:40:04Z,3011479,880787456,948248576,0,943300608,
2026-09-24T23:40:06Z,3011479,881422336,948248576,0,943890432,
2026-09-24T23:40:08Z,3011479,882589696,948248576,0,944545792,
2026-09-24T23:40:10Z,3011479,882868224,948248576,0,945008640,
2026-09-24T23:40:12Z,3011479,883777536,948248576,0,945733632,
2026-09-24T23:40:14Z,3011479,883666944,948248576,0,946290688,
2026-09-24T23:40:17Z,3011479,885477376,948248576,0,947019776,
2026-09-24T23:40:19Z,3011479,885653504,948248576,0,947597312,
2026-09-24T23:40:21Z,3011479,886173696,948248576,0,948772864,
2026-09-24T23:40:23Z,3011479,885882880,948248576,0,948772864,
2026-09-24T23:40:25Z,3011479,886337536,948248576,0,948768768,
2026-09-24T23:40:27Z,3011479,886341632,948248576,0,948772864,
2026-09-24T23:40:30Z,3011479,886669312,948248576,0,948781056,
2026-09-24T23:40:32Z,3011479,886415360,948248576,0,948801536,
2026-09-24T23:40:34Z,3011479,886140928,948248576,0,948797440,
2026-09-24T23:40:36Z,3011479,886136832,948248576,0,948801536,
2026-09-24T23:40:38Z,3011479,886136832,948248576,0,948809728,
2026-09-24T23:40:40Z,3011479,886120448,948248576,0,948846592,
2026-09-24T23:40:43Z,3011479,886112256,948248576,0,948838400,
2026-09-24T23:40:45Z,3011479,886214656,948248576,0,948871168,
2026-09-24T23:40:47Z,3011479,885960704,948248576,0,948871168,
2026-09-24T23:40:49Z,3011479,886468608,948248576,0,948875264,
2026-09-24T23:40:51Z,3011479,886484992,948248576,0,949342208,
2026-09-24T23:40:53Z,3011479,886484992,948248576,0,949342208,
2026-09-24T23:40:56Z,3011479,886448128,948248576,0,949342208,
2026-09-24T23:40:58Z,3011479,886444032,948248576,0,949334016,
2026-09-24T23:41:00Z,3011479,886931456,948248576,0,949350400,
2026-09-24T23:41:02Z,3011479,886706176,948248576,0,949350400,
2026-09-24T23:41:04Z,3011479,886419456,948248576,0,949346304,
2026-09-24T23:41:06Z,3011479,886939648,948248576,0,949374976,
2026-09-24T23:41:09Z,3011479,886480896,948248576,0,949374976,
2026-09-24T23:41:11Z,3011479,886988800,948248576,0,949379072,
2026-09-24T23:41:13Z,3011479,886484992,948248576,0,949379072,
2026-09-24T23:41:15Z,3011479,886968320,948248576,0,949379072,
2026-09-24T23:41:17Z,3011479,887197696,948248576,0,949383168,
2026-09-24T23:41:19Z,3011479,886710272,948248576,0,949379072,
2026-09-24T23:41:22Z,3011479,886710272,948248576,0,949379072,
2026-09-24T23:41:24Z,3011479,886452224,948248576,0,949379072,
2026-09-24T23:41:26Z,3011479,886710272,948248576,0,949379072,
2026-09-24T23:41:28Z,3011479,886456320,948248576,0,949379072,
2026-09-24T23:41:30Z,3011479,886976512,948248576,0,949387264,
2026-09-24T23:41:32Z,3011479,886718464,948248576,0,949387264,
2026-09-24T23:41:35Z,3011479,886460416,948248576,0,949383168,
