sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-pilot-docker-load-20260925,load-only,2026-09-24T18:09:28.4836828+00:00,0.2392,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,47427584,78512128,17824280576,84,9,1105376,0,0,0,0,0,0,1101968,47398912,,17824284672,,78376960,,5214208,,35880960,,6303744,,,,,,,,,
1,phase3a-pilot-docker-load-20260925,load-only,2026-09-24T18:09:30.1908969+00:00,1707.4509,setup,t1-after-model-load,0,0,0,0,0,0,0,591216640,1474351104,19851476992,89,19,1568712,0,0,0,0,0,0,1563984,591200256,,19851476992,,1474215936,,529575936,,53456896,,8167424,,,,,,,,,
2,phase3a-pilot-docker-load-20260925,load-only,2026-09-24T18:09:30.1927531+00:00,1709.3071,warmup,warmup-complete,0,0,0,0,0,0,0,591286272,1474416640,19851476992,89,19,1634248,0,0,0,0,0,0,1629304,591261696,,19851476992,,1474281472,,529633280,,53456896,,8171520,,,,,,,,,
3,phase3a-pilot-docker-load-20260925,load-only,2026-09-24T18:09:30.1940391+00:00,1710.5931,measurement,request-count-0,0,0,0,0,0,0,0,591343616,1474482176,19851476992,89,19,1691560,0,0,0,0,0,0,1686424,591327232,,19851476992,,1474347008,,529698816,,53456896,,8171520,,,,,,,,,
4,phase3a-pilot-docker-load-20260925,load-only,2026-09-24T18:09:30.2544166+00:00,1770.971,lifecycle,post-dispose,0,0,0,0,0,0,0,149700608,203870208,18580779008,89,10,1748872,0,0,0,0,0,0,1743544,149676032,,18580779008,,203735040,,87855104,,53645312,,8175616,,,,,,,,,
