sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-pilot-noise-a-20260925-v2,full-pipeline,2026-09-24T19:04:06.3020640+00:00,0.4159,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,66555904,190074880,36349480960,94,11,7340424,,0,0,0,0,0,0,7332552,66510848,,36349480960,,189935616,,15523840,,45424640,,5562368,,,,,,,,,
1,phase3a-pilot-noise-a-20260925-v2,full-pipeline,2026-09-24T19:04:08.9809486+00:00,2679.2991,setup,t1-after-model-load,0,0,0,0,0,0,0,945049600,1998540800,38793879552,110,21,7921928,,0,0,0,0,0,0,7912352,945029120,,38793879552,,1998336000,,868864000,,67715072,,8450048,,,,,,,,,
2,phase3a-pilot-noise-a-20260925-v2,full-pipeline,2026-09-24T19:04:09.1299543+00:00,2828.3042,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,952639488,1998606336,38793883648,110,21,8011880,,0,0,0,0,0,0,8002040,952623104,,38793883648,,1998467072,,869629952,,74084352,,8908800,,,,,,,119.5626,67,false
3,phase3a-pilot-noise-a-20260925-v2,full-pipeline,2026-09-24T19:04:09.4142585+00:00,3112.6086,warmup,warmup-complete,0,0,0,0,0,5,5,953180160,1998925824,38793891840,110,21,8184072,,0,0,0,0,0,0,8173728,953151488,,38793891840,,1998721024,,869916672,,74149888,,9084928,,,,,,,,,
4,phase3a-pilot-noise-a-20260925-v2,full-pipeline,2026-09-24T19:04:09.4172754+00:00,3115.6251,measurement,request-count-0,0,0,0,0,0,5,5,953245696,1998991360,38793891840,110,21,8249608,,0,0,0,0,0,0,8239048,953225216,,38793891840,,1998786560,,869982208,,74149888,,9093120,,,,,,,,,
5,phase3a-pilot-noise-a-20260925-v2,full-pipeline,2026-09-24T19:04:10.2260214+00:00,3924.3716,measurement,request-count-10,10,10,10,0,0,5,15,955129856,2000138240,38793895936,102,21,739360,,651088,44704,1,1,0,0,8541648,955129856,,38793895936,,1999998976,,871297024,,74301440,,9531392,,93.3373,79.9066,71.188,108.2866,109.0868,92.9103,67,false
6,phase3a-pilot-noise-a-20260925-v2,full-pipeline,2026-09-24T19:04:13.3304438+00:00,7028.7944,measurement,request-count-50,50,50,50,0,0,5,55,957632512,2001563648,38793891840,102,21,1793504,,651088,44704,1,1,0,0,9592696,957632512,,38793891840,,2001424384,,872726528,,74432512,,10473472,,56.043,77.0821,77.1374,105.8624,125.8207,55.7283,67,false
7,phase3a-pilot-noise-a-20260925-v2,full-pipeline,2026-09-24T19:04:17.3110654+00:00,11009.4157,measurement,request-count-100,100,100,100,0,0,5,105,962580480,2056110080,39112929280,105,22,3079600,,651088,44704,1,1,0,0,10875000,962576384,,39112929280,,2055970816,,876625920,,75284480,,10665984,,81.5039,77.8114,72.9273,114.586,150.6148,81.1482,67,false
8,phase3a-pilot-noise-a-20260925-v2,full-pipeline,2026-09-24T19:04:21.0672626+00:00,14765.613,measurement,request-count-150,150,150,150,0,0,5,155,962863104,2039545856,39096147968,102,21,4374232,,651088,44704,1,1,0,0,12165840,962863104,,39096147968,,2039406592,,876892160,,75284480,,10686464,,71.1409,74.8005,70.8458,106.5643,114.4373,70.7976,67,false
9,phase3a-pilot-noise-a-20260925-v2,full-pipeline,2026-09-24T19:04:25.2242570+00:00,18922.6073,measurement,request-count-200,200,200,200,0,0,5,205,963731456,2040365056,39096147968,102,21,5697264,,651088,44704,1,1,0,0,13447592,963710976,,39096147968,,2040225792,,877719552,,75284480,,10706944,,65.9233,82.845,78.8447,118.0375,144.2912,65.5435,67,false
