timestamp_utc,container_pid,memory_current_bytes,memory_peak_bytes,memory_swap_current_bytes,process_vmrss_bytes,unavailable_reason
2026-09-25T00:04:18Z,3067354,877621248,948305920,0,940560384,
2026-09-25T00:04:20Z,3067354,878104576,948305920,0,940560384,
2026-09-25T00:04:22Z,3067354,877846528,948305920,0,940560384,
2026-09-25T00:04:25Z,3067354,877588480,948305920,0,940556288,
2026-09-25T00:04:27Z,3067354,877883392,948305920,0,940560384,
2026-09-25T00:04:29Z,3067354,877625344,948305920,0,940560384,
2026-09-25T00:04:31Z,3067354,878108672,948305920,0,940568576,
2026-09-25T00:04:33Z,3067354,877850624,948305920,0,940568576,
2026-09-25T00:04:35Z,3067354,878170112,948305920,0,940576768,
2026-09-25T00:04:38Z,3067354,877907968,948305920,0,940584960,
2026-09-25T00:04:40Z,3067354,877658112,948305920,0,940584960,
2026-09-25T00:04:42Z,3067354,877936640,948305920,0,940859392,
2026-09-25T00:04:44Z,3067354,877936640,948305920,0,940834816,
2026-09-25T00:04:46Z,3067354,878182400,948305920,0,940838912,
2026-09-25T00:04:48Z,3067354,877920256,948305920,0,940838912,
2026-09-25T00:04:50Z,3067354,878166016,948305920,0,940838912,
2026-09-25T00:04:53Z,3067354,878182400,948305920,0,940838912,
2026-09-25T00:04:55Z,3067354,878223360,948305920,0,940843008,
2026-09-25T00:04:57Z,3067354,878452736,948305920,0,940847104,
2026-09-25T00:04:59Z,3067354,878706688,948305920,0,941051904,
2026-09-25T00:05:02Z,3067354,878333952,948305920,0,941056000,
2026-09-25T00:05:04Z,3067354,878153728,948305920,0,941056000,
2026-09-25T00:05:06Z,3067354,878411776,948305920,0,941146112,
2026-09-25T00:05:08Z,3067354,878501888,948305920,0,941146112,
2026-09-25T00:05:10Z,3067354,878239744,948305920,0,941146112,
2026-09-25T00:05:12Z,3067354,878239744,948305920,0,941146112,
2026-09-25T00:05:15Z,3067354,878174208,948305920,0,941113344,
2026-09-25T00:05:17Z,3067354,878436352,948305920,0,941117440,
2026-09-25T00:05:19Z,3067354,878178304,948305920,0,941117440,
2026-09-25T00:05:21Z,3067354,878178304,948305920,0,941117440,
2026-09-25T00:05:23Z,3067354,878440448,948305920,0,941117440,
2026-09-25T00:05:25Z,3067354,878702592,948305920,0,941117440,
2026-09-25T00:05:28Z,3067354,878211072,948305920,0,941117440,
2026-09-25T00:05:30Z,3067354,878186496,948305920,0,941117440,
2026-09-25T00:05:32Z,3067354,878186496,948305920,0,941117440,
2026-09-25T00:05:34Z,3067354,878444544,948305920,0,941117440,
2026-09-25T00:05:36Z,3067354,878448640,948305920,0,941117440,
2026-09-25T00:05:38Z,3067354,878448640,948305920,0,941117440,
2026-09-25T00:05:41Z,3067354,878452736,948305920,0,941117440,
2026-09-25T00:05:43Z,3067354,878190592,948305920,0,941117440,
2026-09-25T00:05:45Z,3067354,878481408,948305920,0,941117440,
2026-09-25T00:05:47Z,3067354,878219264,948305920,0,941117440,
2026-09-25T00:05:49Z,3067354,878485504,948305920,0,941117440,
2026-09-25T00:05:52Z,3067354,878489600,948305920,0,941117440,
2026-09-25T00:05:54Z,3067354,878718976,948305920,0,941117440,
2026-09-25T00:05:56Z,3067354,878485504,948305920,0,941117440,
2026-09-25T00:05:58Z,3067354,878481408,948305920,0,941113344,
2026-09-25T00:06:00Z,3067354,878452736,948305920,0,941113344,
2026-09-25T00:06:02Z,3067354,878452736,948305920,0,941113344,
2026-09-25T00:06:04Z,3067354,878452736,948305920,0,941113344,
2026-09-25T00:06:07Z,3067354,878714880,948305920,0,941113344,
2026-09-25T00:06:09Z,3067354,878714880,948305920,0,941113344,
2026-09-25T00:06:11Z,3067354,878198784,948305920,0,941113344,
2026-09-25T00:06:13Z,3067354,878497792,948305920,0,941121536,
2026-09-25T00:06:15Z,3067354,878497792,948305920,0,941129728,
2026-09-25T00:06:18Z,3067354,878243840,948305920,0,941129728,
2026-09-25T00:06:20Z,3067354,878206976,948305920,0,941121536,
2026-09-25T00:06:22Z,3067354,878211072,948305920,0,941121536,
2026-09-25T00:06:24Z,3067354,878731264,948305920,0,941125632,
2026-09-25T00:06:26Z,3067354,878731264,948305920,0,941125632,
2026-09-25T00:06:29Z,3067354,878211072,948305920,0,941121536,
2026-09-25T00:06:31Z,3067354,878211072,948305920,0,941121536,
2026-09-25T00:06:33Z,3067354,878211072,948305920,0,941121536,
2026-09-25T00:06:35Z,3067354,878469120,948305920,0,941121536,
2026-09-25T00:06:37Z,3067354,878215168,948305920,0,941121536,
2026-09-25T00:06:39Z,3067354,878473216,948305920,0,941121536,
2026-09-25T00:06:42Z,3067354,878215168,948305920,0,941121536,
2026-09-25T00:06:44Z,3067354,878215168,948305920,0,941121536,
2026-09-25T00:06:46Z,3067354,878215168,948305920,0,941121536,
2026-09-25T00:06:48Z,3067354,878739456,948305920,0,941125632,
2026-09-25T00:06:51Z,3067354,878510080,948305920,0,941125632,
2026-09-25T00:06:53Z,3067354,879034368,948305920,0,941129728,
2026-09-25T00:06:55Z,3067354,878743552,948305920,0,941125632,
2026-09-25T00:06:57Z,3067354,878260224,948305920,0,941129728,
2026-09-25T00:06:59Z,3067354,878256128,948305920,0,941125632,
2026-09-25T00:07:01Z,3067354,878280704,948305920,0,941154304,
2026-09-25T00:07:04Z,3067354,878280704,948305920,0,941154304,
2026-09-25T00:07:06Z,3067354,878526464,948305920,0,941142016,
2026-09-25T00:07:08Z,3067354,878526464,948305920,0,941142016,
2026-09-25T00:07:10Z,3067354,880889856,948305920,0,943329280,
2026-09-25T00:07:12Z,3067354,880467968,948305920,0,943329280,
2026-09-25T00:07:14Z,3067354,880979968,948305920,0,943329280,
2026-09-25T00:07:17Z,3067354,880979968,948305920,0,943329280,
2026-09-25T00:07:19Z,3067354,880750592,948305920,0,943329280,
2026-09-25T00:07:21Z,3067354,880750592,948305920,0,943329280,
2026-09-25T00:07:23Z,3067354,880463872,948305920,0,943325184,
2026-09-25T00:07:25Z,3067354,880979968,948305920,0,943325184,
2026-09-25T00:07:28Z,3067354,880463872,948305920,0,943325184,
2026-09-25T00:07:30Z,3067354,880979968,948305920,0,943353856,
2026-09-25T00:07:32Z,3067354,880504832,948305920,0,943353856,
2026-09-25T00:07:34Z,3067354,881008640,948305920,0,943374336,
2026-09-25T00:07:36Z,3067354,880754688,948305920,0,943374336,
2026-09-25T00:07:38Z,3067354,881008640,948305920,0,943370240,
2026-09-25T00:07:41Z,3067354,881008640,948305920,0,943370240,
2026-09-25T00:07:43Z,3067354,880517120,948305920,0,943366144,
2026-09-25T00:07:45Z,3067354,880484352,948305920,0,943366144,
2026-09-25T00:07:47Z,3067354,880484352,948305920,0,943366144,
2026-09-25T00:07:49Z,3067354,880742400,948305920,0,943366144,
2026-09-25T00:07:52Z,3067354,880488448,948305920,0,943366144,
2026-09-25T00:07:54Z,3067354,880746496,948305920,0,943366144,
2026-09-25T00:07:56Z,3067354,880746496,948305920,0,943366144,
2026-09-25T00:07:58Z,3067354,880496640,948305920,0,943366144,
2026-09-25T00:08:00Z,3067354,880496640,948305920,0,943366144,
2026-09-25T00:08:02Z,3067354,880750592,948305920,0,943366144,
2026-09-25T00:08:05Z,3067354,880754688,948305920,0,943366144,
2026-09-25T00:08:07Z,3067354,880758784,948305920,0,943366144,
2026-09-25T00:08:09Z,3067354,880500736,948305920,0,943366144,
2026-09-25T00:08:11Z,3067354,880500736,948305920,0,943366144,
2026-09-25T00:08:13Z,3067354,880496640,948305920,0,943366144,
2026-09-25T00:08:15Z,3067354,880496640,948305920,0,943366144,
2026-09-25T00:08:18Z,3067354,880754688,948305920,0,943366144,
2026-09-25T00:08:20Z,3067354,880500736,948305920,0,943366144,
2026-09-25T00:08:22Z,3067354,881020928,948305920,0,943366144,
2026-09-25T00:08:24Z,3067354,880791552,948305920,0,943366144,
2026-09-25T00:08:26Z,3067354,881016832,948305920,0,943366144,
2026-09-25T00:08:29Z,3067354,880500736,948305920,0,943366144,
2026-09-25T00:08:31Z,3067354,880500736,948305920,0,943366144,
2026-09-25T00:08:33Z,3067354,880504832,948305920,0,943366144,
2026-09-25T00:08:35Z,3067354,880504832,948305920,0,943366144,
2026-09-25T00:08:37Z,3067354,880504832,948305920,0,943366144,
2026-09-25T00:08:39Z,3067354,880504832,948305920,0,943366144,
2026-09-25T00:08:42Z,3067354,880541696,948305920,0,943370240,
2026-09-25T00:08:44Z,3067354,880541696,948305920,0,943370240,
2026-09-25T00:08:46Z,3067354,880762880,948305920,0,943366144,
2026-09-25T00:08:48Z,3067354,881025024,948305920,0,943366144,
2026-09-25T00:08:50Z,3067354,880766976,948305920,0,943366144,
2026-09-25T00:08:52Z,3067354,880766976,948305920,0,943366144,
2026-09-25T00:08:55Z,3067354,880766976,948305920,0,943366144,
2026-09-25T00:08:57Z,3067354,880771072,948305920,0,943366144,
2026-09-25T00:08:59Z,3067354,880513024,948305920,0,943366144,
2026-09-25T00:09:01Z,3067354,880771072,948305920,0,943366144,
2026-09-25T00:09:03Z,3067354,880517120,948305920,0,943366144,
2026-09-25T00:09:06Z,3067354,881037312,948305920,0,943366144,
2026-09-25T00:09:08Z,3067354,880549888,948305920,0,943366144,
2026-09-25T00:09:10Z,3067354,880545792,948305920,0,943366144,
2026-09-25T00:09:12Z,3067354,880517120,948305920,0,943366144,
2026-09-25T00:09:14Z,3067354,880517120,948305920,0,943366144,
2026-09-25T00:09:17Z,3067354,880521216,948305920,0,943366144,
2026-09-25T00:09:19Z,3067354,880521216,948305920,0,943366144,
2026-09-25T00:09:21Z,3067354,880525312,948305920,0,943366144,
2026-09-25T00:09:23Z,3067354,880525312,948305920,0,943366144,
2026-09-25T00:09:25Z,3067354,880525312,948305920,0,943366144,
2026-09-25T00:09:27Z,3067354,880521216,948305920,0,943366144,
2026-09-25T00:09:30Z,3067354,880525312,948305920,0,943366144,
2026-09-25T00:09:32Z,3067354,880525312,948305920,0,943366144,
2026-09-25T00:09:34Z,3067354,881303552,948305920,0,943374336,
2026-09-25T00:09:36Z,3067354,881057792,948305920,0,943374336,
2026-09-25T00:09:38Z,3067354,881053696,948305920,0,943374336,
2026-09-25T00:09:40Z,3067354,880799744,948305920,0,943374336,
2026-09-25T00:09:43Z,3067354,880537600,948305920,0,943374336,
2026-09-25T00:09:45Z,3067354,880541696,948305920,0,943374336,
2026-09-25T00:09:47Z,3067354,880541696,948305920,0,943374336,
2026-09-25T00:09:49Z,3067354,880799744,948305920,0,943374336,
2026-09-25T00:09:51Z,3067354,880541696,948305920,0,943374336,
2026-09-25T00:09:54Z,3067354,880758784,948305920,0,943337472,
2026-09-25T00:09:56Z,3067354,880504832,948305920,0,943337472,
2026-09-25T00:09:58Z,3067354,880762880,948305920,0,943337472,
2026-09-25T00:10:00Z,3067354,880508928,948305920,0,943337472,
2026-09-25T00:10:02Z,3067354,880766976,948305920,0,943337472,
2026-09-25T00:10:04Z,3067354,880508928,948305920,0,943337472,
2026-09-25T00:10:07Z,3067354,880508928,948305920,0,943337472,
2026-09-25T00:10:09Z,3067354,880766976,948305920,0,943337472,
2026-09-25T00:10:11Z,3067354,880513024,948305920,0,943337472,
2026-09-25T00:10:13Z,3067354,880766976,948305920,0,943337472,
2026-09-25T00:10:15Z,3067354,880513024,948305920,0,943337472,
2026-09-25T00:10:18Z,3067354,880513024,948305920,0,943337472,
2026-09-25T00:10:20Z,3067354,880513024,948305920,0,943337472,
2026-09-25T00:10:22Z,3067354,880513024,948305920,0,943337472,
2026-09-25T00:10:24Z,3067354,880513024,948305920,0,943337472,
2026-09-25T00:10:26Z,3067354,880775168,948305920,0,943337472,
2026-09-25T00:10:28Z,3067354,880771072,948305920,0,943337472,
2026-09-25T00:10:31Z,3067354,880525312,948305920,0,943337472,
2026-09-25T00:10:33Z,3067354,880783360,948305920,0,943337472,
2026-09-25T00:10:35Z,3067354,880525312,948305920,0,943337472,
2026-09-25T00:10:37Z,3067354,880783360,948305920,0,943337472,
2026-09-25T00:10:39Z,3067354,880525312,948305920,0,943337472,
2026-09-25T00:10:41Z,3067354,880525312,948305920,0,943337472,
2026-09-25T00:10:44Z,3067354,880783360,948305920,0,943337472,
2026-09-25T00:10:46Z,3067354,880529408,948305920,0,943337472,
