sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-pilot-docker-fullpipeline-500-20260925-v2,full-pipeline,2026-09-24T19:07:22.3509597+00:00,0.2022,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,48537600,78503936,17824272384,84,9,1108208,,0,0,0,0,0,0,1104848,48508928,,17824280576,,78368768,,5181440,,36864000,,6463488,,,,,,,,,
1,phase3a-pilot-docker-fullpipeline-500-20260925-v2,full-pipeline,2026-09-24T19:07:24.9968632+00:00,2646.105,setup,t1-after-model-load,0,0,0,0,0,0,0,928956416,1803841536,20186312704,95,19,1634104,,0,0,0,0,0,0,1629256,928940032,,20186312704,,1803706368,,859385856,,60538880,,9015296,,,,,,,,,
2,phase3a-pilot-docker-fullpipeline-500-20260925-v2,full-pipeline,2026-09-24T19:07:25.1236575+00:00,2772.8989,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,936497152,1803972608,20186312704,95,19,1724312,,0,0,0,0,0,0,1719200,936484864,,20186312704,,1803771904,,860139520,,66748416,,9596928,,,,,,,96.4709,67,false
3,phase3a-pilot-docker-fullpipeline-500-20260925-v2,full-pipeline,2026-09-24T19:07:25.6708231+00:00,3320.0643,warmup,warmup-complete,0,0,0,0,0,5,5,938188800,1804410880,20186308608,95,19,1879800,,0,0,0,0,0,0,1874208,938172416,,20186316800,,1804275712,,860631040,,67010560,,10530816,,,,,,,,,
4,phase3a-pilot-docker-fullpipeline-500-20260925-v2,full-pipeline,2026-09-24T19:07:25.6730344+00:00,3322.2755,measurement,request-count-0,0,0,0,0,0,5,5,938254336,1804476416,20186308608,95,19,1945336,,0,0,0,0,0,0,1939528,938229760,,20186308608,,1804341248,,860696576,,67010560,,10522624,,,,,,,,,
5,phase3a-pilot-docker-fullpipeline-500-20260925-v2,full-pipeline,2026-09-24T19:07:26.5935285+00:00,4242.77,measurement,request-count-10,10,10,10,0,0,5,15,939626496,1804808192,20186329088,97,19,2260720,,0,0,0,0,0,0,2253976,939601920,,20186329088,,1804673024,,861016064,,67141632,,11444224,,102.7002,91.1826,91.1767,110.5302,115.6553,102.1818,67,false
6,phase3a-pilot-docker-fullpipeline-500-20260925-v2,full-pipeline,2026-09-24T19:07:30.1955366+00:00,7844.778,measurement,request-count-50,50,50,50,0,0,5,55,941461504,1805856768,20186320896,97,19,3313368,,0,0,0,0,0,0,3303504,941441024,,20186320896,,1805721600,,862076928,,67215360,,12148736,,85.1491,89.5244,84.4213,135.4315,149.7471,84.7605,67,false
7,phase3a-pilot-docker-fullpipeline-500-20260925-v2,full-pipeline,2026-09-24T19:07:35.2370701+00:00,12886.3123,measurement,request-count-100,100,100,100,0,0,5,105,944295936,1833668608,20479934464,97,19,4607752,,0,0,0,0,0,0,4594048,944271360,,20479934464,,1833467904,,864145408,,67723264,,12402688,,117.146,99.1668,93.452,151.0962,187.3323,115.8456,67,false
8,phase3a-pilot-docker-fullpipeline-500-20260925-v2,full-pipeline,2026-09-24T19:07:40.3932040+00:00,18042.4456,measurement,request-count-150,150,150,150,0,0,5,155,945704960,1834954752,20479934464,97,19,5902024,,0,0,0,0,0,0,5884504,945692672,,20479934464,,1834819584,,865550336,,67723264,,12419072,,157.6455,102.1987,96.3376,157.6315,163.3006,157.3196,67,false
9,phase3a-pilot-docker-fullpipeline-500-20260925-v2,full-pipeline,2026-09-24T19:07:45.1414389+00:00,22790.6809,measurement,request-count-200,200,200,200,0,0,5,205,947064832,1836265472,20479938560,97,19,7204520,,0,0,0,0,0,0,7183184,947040256,,20479938560,,1836130304,,866844672,,67723264,,12472320,,84.7844,94.4905,91.4986,125.2476,135.6093,84.3838,67,false
