request_index,end_to_end_latency_ms,inference_latency_ms,integrity_failure
0,139.3378,138.3456,false
1,144.0649,143.4426,false
2,160.3915,159.8201,false
3,162.4739,161.9711,false
4,193.8949,193.2472,false
5,128.9551,128.3169,false
6,112.3178,111.7855,false
7,151.707,151.2624,false
8,114.4467,113.949,false
9,156.1794,155.6505,false
10,133.0061,132.4307,false
11,150.2467,149.6804,false
12,203.45,202.894,false
13,111.4455,110.838,false
14,133.8532,133.4439,false
15,143.7399,143.2859,false
16,113.9514,113.4678,false
17,167.2903,166.7205,false
18,160.4794,159.9359,false
19,141.6718,141.1925,false
20,209.2492,208.6432,false
21,178.8288,178.1314,false
22,129.9288,129.5055,false
23,133.2587,132.8534,false
24,116.9725,116.406,false
25,121.7314,120.8318,false
26,152.2852,151.8578,false
27,232.6147,232.1875,false
28,125.1875,124.7561,false
29,113.6771,113.2332,false
30,125.7394,125.3429,false
31,128.1297,127.7234,false
32,116.9791,116.5712,false
33,128.5101,128.0351,false
34,105.0802,104.6513,false
35,114.3487,113.995,false
36,174.8232,174.3534,false
37,136.3497,135.663,false
38,118.1947,117.7487,false
39,145.2677,144.7978,false
40,158.9332,158.4755,false
41,148.1469,147.6484,false
42,99.9916,99.562,false
43,122.5776,122.0886,false
44,165.218,164.8006,false
45,141.6985,141.089,false
46,141.9527,141.5405,false
47,131.1672,130.7602,false
48,127.2578,126.8687,false
49,133.1916,132.8146,false
50,127.5468,127.0345,false
51,131.2838,130.8705,false
52,183.031,182.5457,false
53,133.7461,133.3227,false
54,109.9471,109.4756,false
55,117.8046,117.2294,false
56,165.3726,164.9355,false
57,150.4237,150.0142,false
58,148.9272,148.4924,false
59,133.6588,133.2359,false
60,133.4954,133.0393,false
61,124.9158,124.5086,false
62,114.5873,114.1861,false
63,128.966,128.5355,false
64,132.4044,131.9209,false
65,158.8786,158.4186,false
66,117.3836,116.9648,false
67,116.3746,115.9368,false
68,113.2841,112.8652,false
69,187.1274,186.6971,false
70,116.9823,116.5551,false
71,138.8051,138.3455,false
72,108.3779,107.9218,false
73,118.4302,117.7204,false
74,133.9145,132.7332,false
75,141.1551,140.4375,false
76,131.4401,130.9132,false
77,126.7192,126.2416,false
78,200.419,199.9962,false
79,141.7569,141.3047,false
80,131.5665,131.1215,false
81,166.1368,165.6996,false
82,145.1284,144.7864,false
83,125.897,125.5367,false
84,139.5095,138.8545,false
85,162.6182,162.1223,false
86,151.9543,148.7365,false
87,120.0985,119.6574,false
88,128.204,125.75,false
89,134.3276,133.6711,false
90,147.7263,147.0323,false
91,148.7077,148.2035,false
92,120.7661,120.2186,false
93,173.6277,173.1737,false
94,116.5049,116.032,false
95,120.2018,119.7653,false
96,117.4412,116.9515,false
97,114.2345,113.6362,false
98,164.2479,163.3632,false
99,128.2125,127.7397,false
100,130.3467,129.9098,false
101,131.7821,131.3383,false
102,157.8965,157.4114,false
103,145.9,145.4048,false
104,132.5661,131.899,false
105,114.0764,113.6163,false
106,171.8263,171.3624,false
107,136.7524,136.1182,false
108,140.7494,140.1585,false
109,135.1073,134.656,false
110,150.7345,150.2719,false
111,151.8612,151.4169,false
112,132.0474,131.6413,false
113,133.6913,133.2473,false
114,156.0737,155.5777,false
115,116.1346,115.6222,false
116,127.66,127.2112,false
117,124.1664,123.7472,false
118,144.003,143.4776,false
119,133.3219,132.9296,false
120,110.5125,110.1173,false
121,130.6566,130.3044,false
122,105.1065,104.6999,false
123,115.7785,114.2452,false
124,103.7345,103.3138,false
125,113.7877,113.4427,false
126,113.8707,113.5002,false
127,141.9994,141.6033,false
128,122.1645,121.7487,false
129,115.0942,114.7227,false
130,134.009,133.644,false
131,107.54,107.1375,false
132,147.5243,147.0226,false
133,126.9046,126.4215,false
