request_index,end_to_end_latency_ms,inference_latency_ms,integrity_failure
0,170.0136,169.479,false
1,161.9194,161.1723,false
2,121.2497,120.3839,false
3,124.754,124.0677,false
4,130.0677,129.3491,false
5,183.6442,182.639,false
6,69.8348,68.9402,false
7,119.3587,118.8626,false
8,94.5718,94.0162,false
9,129.1026,128.3798,false
10,70.1352,69.5913,false
11,119.1781,118.7466,false
12,191.532,190.9965,false
13,208.3149,207.8383,false
14,114.9556,114.5485,false
15,82.1877,81.7407,false
16,142.7954,142.3345,false
17,108.385,107.867,false
18,122.4295,121.9433,false
19,148.5771,147.9715,false
20,90.1354,89.5976,false
21,84.9238,84.3932,false
22,77.9964,77.5344,false
23,74.6286,74.0948,false
24,151.969,151.4637,false
25,76.2499,75.6916,false
26,125.4514,124.7757,false
27,91.601,91.1313,false
28,109.3569,108.9168,false
29,133.9943,127.6219,false
30,130.3166,129.6074,false
31,114.8781,114.3979,false
32,177.8876,177.3335,false
33,167.1336,166.7865,false
34,138.8074,138.3787,false
35,71.8686,71.4041,false
36,105.8833,105.467,false
37,142.1689,141.7699,false
38,62.9017,62.4947,false
39,88.4891,88.0195,false
40,114.032,113.5543,false
41,121.1794,120.8306,false
42,247.5721,247.1722,false
43,293.682,293.1933,false
44,146.7515,146.3364,false
45,86.4611,86.078,false
46,97.8795,97.5093,false
47,94.8986,94.4891,false
48,118.4508,118.0792,false
49,190.48,190.1003,false
50,134.285,133.9598,false
51,128.008,127.5344,false
52,188.5861,188.171,false
53,118.7988,118.397,false
54,86.7068,85.9964,false
55,187.1009,186.6399,false
56,135.2935,134.6613,false
57,124.3041,123.904,false
58,130.2748,129.4747,false
59,124.4949,124.1376,false
60,95.6124,95.2313,false
61,72.9593,72.6203,false
62,110.6975,110.3154,false
63,117.1477,116.5389,false
64,71.9228,71.343,false
65,81.0058,80.5914,false
66,91.1152,90.365,false
67,141.4368,141.0425,false
68,113.9139,113.5231,false
69,109.0311,105.5566,false
70,161.1217,160.7691,false
71,139.589,136.2439,false
72,91.7836,91.2898,false
73,49.4913,49.0903,false
74,130.6558,120.3981,false
75,132.4155,131.7559,false
76,107.2086,106.84,false
77,70.3671,69.9624,false
78,94.2354,93.8256,false
79,105.7336,105.2061,false
80,102.8176,102.4657,false
81,83.7524,83.4109,false
82,91.0224,90.6981,false
83,99.881,99.5651,false
84,68.5958,68.0102,false
85,127.6644,127.2978,false
86,192.8265,192.3387,false
87,65.465,64.9067,false
88,73.7983,73.4531,false
89,101.8115,101.2133,false
90,138.6545,138.2481,false
91,151.7152,151.1607,false
92,134.1714,133.6963,false
93,80.7197,80.3985,false
94,76.2818,75.9995,false
95,121.0082,120.4762,false
96,143.3619,143.1029,false
97,133.1116,132.7641,false
98,144.0291,139.4718,false
99,159.1248,158.6971,false
100,132.9863,132.5863,false
101,123.7892,123.1795,false
102,157.0114,156.6293,false
103,163.7301,163.4067,false
104,138.1663,137.8369,false
105,96.6159,83.0715,false
106,160.4224,159.9851,false
107,189.6454,189.2871,false
108,120.8918,120.4498,false
109,129.3121,128.9474,false
110,146.3962,146.113,false
111,180.6658,180.2999,false
112,116.4897,116.0338,false
113,139.9299,139.5978,false
114,110.7749,110.4504,false
115,156.5215,156.0582,false
116,88.156,87.796,false
117,81.5127,80.9618,false
118,81.352,80.9115,false
119,105.2644,104.918,false
120,67.3531,67.0613,false
121,64.1213,63.7024,false
122,98.4008,92.132,false
123,75.1099,74.823,false
124,79.4126,79.0871,false
125,77.6292,77.3246,false
126,109.1181,108.498,false
127,74.9101,74.6025,false
128,166.0346,165.7425,false
129,102.8154,102.4273,false
130,107.5153,107.131,false
131,91.0237,90.6672,false
132,88.3398,87.9741,false
133,106.6104,106.26,false
134,90.8719,90.5411,false
135,87.6866,87.2697,false
136,84.2914,83.8521,false
137,64.8825,64.4802,false
138,101.4201,101.0527,false
139,91.1883,90.8453,false
140,109.6655,109.3455,false
141,87.0214,86.6553,false
142,73.0311,72.6251,false
143,75.1047,74.4927,false
144,70.2991,69.9408,false
145,72.4475,72.0621,false
146,114.8199,114.4175,false
147,113.3152,112.9083,false
148,63.0345,62.669,false
149,75.2428,74.876,false
150,87.8222,87.4875,false
151,94.8893,94.587,false
152,111.457,111.1293,false
153,94.2033,93.8043,false
154,71.7534,71.3789,false
155,73.5934,73.0168,false
156,98.4911,98.017,false
157,89.5465,89.1676,false
158,96.2717,95.8729,false
159,77.3436,76.6957,false
160,99.572,99.2936,false
161,78.5102,78.1223,false
162,86.9943,86.6668,false
163,152.8747,152.5541,false
164,93.778,93.2899,false
165,95.9433,95.6243,false
166,80.6083,80.2873,false
167,121.329,120.9734,false
168,75.7197,75.368,false
169,72.8617,72.3942,false
170,97.4994,97.1641,false
171,84.0404,83.7077,false
172,73.8865,73.5374,false
173,75.4559,75.1148,false
174,77.2538,76.934,false
175,109.825,109.3673,false
176,86.709,86.0046,false
177,88.6414,88.2113,false
178,75.4109,75.0528,false
179,90.8592,90.5343,false
180,108.1488,107.7816,false
181,89.0763,88.7379,false
182,89.7684,89.3974,false
183,90.2355,89.8815,false
184,80.6154,80.2742,false
185,88.9996,88.625,false
186,77.6432,77.3127,false
187,107.7638,107.4016,false
188,84.0988,83.7182,false
189,85.2263,84.908,false
190,112.5675,112.2505,false
191,106.4092,106.0732,false
192,109.3438,108.9812,false
193,109.0083,108.4427,false
194,69.1484,68.8196,false
195,64.2788,63.9063,false
196,90.2002,89.8392,false
197,81.8859,81.5371,false
198,58.9167,58.5831,false
199,74.4643,74.0432,false
200,75.058,74.7201,false
201,85.7502,85.3948,false
202,106.5096,106.1741,false
203,127.6363,127.2652,false
204,131.8423,131.4418,false
205,90.7579,90.3838,false
206,101.6617,101.3397,false
207,74.1334,73.7243,false
208,142.5401,142.0239,false
209,117.3272,116.9281,false
210,128.081,127.7057,false
211,123.8471,123.3302,false
212,147.689,147.2339,false
213,120.1321,119.7768,false
214,96.284,95.7701,false
215,118.6019,118,false
216,83.9708,83.5761,false
217,140.9562,140.5815,false
218,70.9613,70.502,false
219,114.4978,114.2061,false
220,109.9833,109.5437,false
221,80.1954,79.7799,false
222,87.5582,87.1783,false
223,89.2041,88.7602,false
224,93.5599,93.2222,false
225,67.1114,66.713,false
226,79.594,79.2476,false
227,69.7708,69.4772,false
228,68.8519,67.8424,false
229,88.1051,87.7235,false
230,106.7715,106.4674,false
231,102.1154,101.7476,false
232,115.0338,114.5611,false
233,107.4333,106.9462,false
234,80.2658,79.8624,false
235,190.7093,190.3551,false
236,89.0856,88.6198,false
237,93.6614,93.1549,false
