sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-1000-1,full-pipeline,2026-09-24T23:41:56.3362847+00:00,0.3015,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,50462720,79183872,14040739840,84,9,1216200,,0,0,0,0,0,0,1212528,50438144,,14040748032,,79048704,,5808128,,37801984,,6828032,,,,,,,,,
1,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-1000-1,full-pipeline,2026-09-24T23:41:59.2339397+00:00,2897.9549,setup,t1-after-model-load,0,0,0,0,0,0,0,930426880,1804075008,16402386944,95,19,1691400,,0,0,0,0,0,0,1686240,930402304,,16402386944,,1803927552,,859631616,,61542400,,9228288,,,,,,,,,
2,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-1000-1,full-pipeline,2026-09-24T23:41:59.3814304+00:00,3045.4453,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,936394752,1804206080,16402386944,95,19,1781608,,0,0,0,0,0,0,1776160,936382464,,16402386944,,1803993088,,860401664,,66187264,,9793536,,,,,,,103.6515,67,false
3,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-1000-1,full-pipeline,2026-09-24T23:41:59.9154817+00:00,3579.4964,warmup,warmup-complete,0,0,0,0,0,5,5,937832448,1804656640,16402386944,95,19,1945320,,0,0,0,0,0,0,1939392,937811968,,16402391040,,1804509184,,860905472,,66428928,,10477568,,,,,,,,,
4,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-1000-1,full-pipeline,2026-09-24T23:41:59.9183844+00:00,3582.3993,measurement,request-count-0,0,0,0,0,0,5,5,937889792,1804722176,16402386944,95,19,2010856,,0,0,0,0,0,0,2004712,937873408,,16402386944,,1804574720,,860971008,,66428928,,10473472,,,,,,,,,
5,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-1000-1,full-pipeline,2026-09-24T23:42:01.2343263+00:00,4898.3411,measurement,request-count-10,10,10,10,0,0,5,15,939573248,1805053952,16402403328,97,19,2323576,,0,0,0,0,0,0,2316496,939552768,,16402403328,,1804906496,,861290496,,66560000,,11702272,,129.1026,130.4516,126.9283,177.5104,182.4174,128.3798,67,false
6,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-1000-1,full-pipeline,2026-09-24T23:42:06.2986148+00:00,9962.6297,measurement,request-count-50,50,50,50,0,0,5,55,941293568,1806102528,16402403328,97,19,3378888,,0,0,0,0,0,0,3368688,941268992,,16402403328,,1805955072,,862351360,,66625536,,12292096,,190.48,125.9129,116.7032,210.2777,275.6991,190.1003,67,false
7,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-1000-1,full-pipeline,2026-09-24T23:42:12.0822193+00:00,15746.2344,measurement,request-count-100,100,100,100,0,0,5,105,944168960,1833926656,16696016896,97,19,4673328,,0,0,0,0,0,0,4659288,944144384,,16696016896,,1833713664,,864489472,,67096576,,12558336,,159.1248,114.7022,115.5308,175.4102,190.7487,158.6971,67,false
8,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-1000-1,full-pipeline,2026-09-24T23:42:17.4173345+00:00,21081.3497,measurement,request-count-150,150,150,150,0,0,5,155,945475584,1835171840,16696020992,97,19,5975824,,0,0,0,0,0,0,5957944,945463296,,16696020992,,1835024384,,865792000,,67096576,,12574720,,75.2428,106.047,99.9104,164.9975,185.2453,74.876,67,false
9,p3a-phase3a-formal-20260925--19e0655c-docker-3000000000-full-pipeline-1000-1,full-pipeline,2026-09-24T23:42:21.9443347+00:00,25608.35,measurement,request-count-200,200,200,200,0,0,5,205,946864128,1836482560,16696020992,97,19,7270096,,0,0,0,0,0,0,7248376,946839552,,16696020992,,1836335104,,867115008,,67096576,,12627968,,74.4643,89.8188,88.8205,112.0677,137.4173,74.0432,67,false
