sample_index,run_id,scenario,timestamp_utc,elapsed_ms,phase,reason,request_count,attempted_requests,completed_requests,errors,integrity_failures,warmup_requests,total_operation_count,working_set_bytes,private_memory_bytes,virtual_memory_bytes,handle_count,threads,managed_heap_bytes,managed_heap_unavailable_reason,heap_size_bytes,fragmented_bytes,gc_index,gen0,gen1,gen2,total_allocated_bytes,vmrss_bytes,vmrss_unavailable_reason,vmsize_bytes,vmsize_unavailable_reason,vmdata_bytes,vmdata_unavailable_reason,rss_anon_bytes,rss_anon_unavailable_reason,rss_file_bytes,rss_file_unavailable_reason,rss_shmem_bytes,rss_shmem_unavailable_reason,last_latency_ms,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,last_inference_ms,sequence_length,was_truncated
0,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:34.7004851+00:00,0.3836,lifecycle,t0-before-model-load,0,0,0,0,0,0,0,60256256,183791616,36349378560,86,11,1254024,,0,0,0,0,0,0,1250064,60211200,,36349382656,,183652352,,9314304,,45400064,,5496832,,,,,,,,,
1,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:37.3481783+00:00,2648.0762,setup,t1-after-model-load,0,0,0,0,0,0,0,938921984,1992347648,38794096640,102,21,1826824,,0,0,0,0,0,0,1821208,938905600,,38794096640,,1992155136,,862818304,,67772416,,8314880,,,,,,,,,
2,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:37.5086208+00:00,2808.5178,first-operation,t2-after-first-operation,0,0,0,0,0,1,1,946548736,1992478720,38794096640,102,21,1933224,,0,0,0,0,0,0,1927296,946520064,,38794096640,,1992286208,,863580160,,74141696,,8798208,,,,,,,115.2536,67,false
3,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:37.8570488+00:00,3156.9458,warmup,warmup-complete,0,0,0,0,0,5,5,947499008,1993060352,38794104832,102,21,2097192,,0,0,0,0,0,0,2090760,947478528,,38794104832,,1992867840,,864198656,,74207232,,9072640,,,,,,,,,
4,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:37.8607653+00:00,3160.6624,measurement,request-count-0,0,0,0,0,0,5,5,947568640,1993125888,38794104832,102,21,2162728,,0,0,0,0,0,0,2156080,947548160,,38794104832,,1992933376,,864264192,,74207232,,9076736,,,,,,,,,
5,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:38.9275940+00:00,4227.4914,measurement,request-count-10,10,10,10,0,0,5,15,951017472,1995755520,38794113024,104,21,2482184,,0,0,0,0,0,0,2474600,950992896,,38794113024,,1995563008,,866881536,,74358784,,9752576,,96.6846,105.4016,104.2335,131.913,134.001,96.0864,67,false
6,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:42.1072289+00:00,7407.1263,measurement,request-count-50,50,50,50,0,0,5,55,952655872,1996804096,38794104832,104,21,3530760,,0,0,0,0,0,0,3520056,952631296,,38794104832,,1996611584,,867934208,,74424320,,10272768,,82.368,77.5706,73.7374,103.5525,121.179,82.0067,67,false
7,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:46.1191683+00:00,11419.0654,measurement,request-count-100,100,100,100,0,0,5,105,958087168,2051944448,39113142272,107,22,4824920,,0,0,0,0,0,0,4810376,958070784,,39113142272,,2051751936,,872333312,,75276288,,10461184,,79.9658,79.6972,79.02,114.8971,117.1532,79.6186,67,false
8,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:50.2213767+00:00,15521.2742,measurement,request-count-150,150,150,150,0,0,5,155,959631360,2019913728,39079583744,104,21,6111224,,0,0,0,0,0,0,6084720,959606784,,39079583744,,2019655680,,873844736,,75276288,,10485760,,85.8332,80.3973,75.0829,108.3692,170.3043,85.1878,67,false
9,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:54.2486640+00:00,19548.5613,measurement,request-count-200,200,200,200,0,0,5,205,960946176,2021158912,39079583744,104,21,7397272,,0,0,0,0,0,0,7366952,960929792,,39079583744,,2020966400,,875151360,,75276288,,10502144,,88.1446,80.0508,77.4572,108.1212,115.2425,87.8194,67,false
10,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:54.2609625+00:00,19560.8596,idle,idle-0-seconds,200,200,200,0,0,5,205,961032192,2021289984,39079575552,104,21,7479256,,0,0,0,0,0,0,7448672,961011712,,39079575552,,2021031936,,875225088,,75276288,,10510336,,,,,,,,,
11,phase3a-pilot-20260925-v2-pilot-full-pipeline,full-pipeline,2026-09-24T19:03:54.4124970+00:00,19712.3944,lifecycle,post-dispose,200,200,200,0,0,5,205,474898432,619589632,37677780992,104,12,7536568,,0,0,0,0,0,0,7505792,474886144,,37677780992,,619331584,,394047488,,70311936,,10526720,,,,,,,,,
